,new_customer_idx,new_historical_existing_cnt
27432,37574_Enterprise_-1,0
27433,28532_SMB_-1,0
27434,32406_Enterprise_-1,0
27435,8525_SMB_-1,0
27436,19807_SMB_-1,0
27437,36197_SMB_-1,0
27438,19190_SMB_-1,0
27439,7601_Enterprise_-1,0
27440,30114_SMB_-1,0
27441,28113_Enterprise_15,1
27442,37657_SMB_-1,0
27443,43339_SMB_-1,0
27444,1066_Enterprise_-1,0
27445,3994_Enterprise_-1,0
27446,32405_Enterprise_-1,0
27447,30952_Enterprise_-1,0
27448,29305_Enterprise_-1,0
27449,45605_Enterprise_-1,0
27450,24495_Enterprise_-1,0
27451,1412_Enterprise_-1,0
27452,39096_Enterprise_-1,0
27453,43044_Enterprise_-1,0
27454,6599_SMB_-1,0
27455,47466_Enterprise_2,1
27456,33323_SMB_-1,0
27457,14752_Enterprise_-1,0
27458,32183_SMB_-1,0
27459,37680_Enterprise_-1,0
27460,42880_Enterprise_-1,0
27461,28247_SMB_-1,0
27462,8492_Enterprise_-1,0
27463,6041_Enterprise_-1,0
27464,25129_Enterprise_-1,0
27465,21389_Enterprise_-1,0
27466,37680_Enterprise_-1,0
27467,14782_Enterprise_-1,0
27468,30658_SMB_-1,0
27469,38130_Enterprise_-1,0
27470,35546_SMB_-1,0
27471,40635_Enterprise_-1,0
27472,22171_Enterprise_-1,0
27473,6892_Enterprise_-1,0
27474,2799_Enterprise_-1,0
27475,11698_Enterprise_2,1
27476,37657_Enterprise_-1,0
27477,25626_Enterprise_-1,0
27478,27901_Enterprise_-1,0
27479,36909_Enterprise_-1,0
27480,37680_Enterprise_-1,0
27481,11967_Enterprise_-1,0
27482,35614_Enterprise_-1,0
27483,42211_Enterprise_-1,0
27484,37513_SMB_-1,0
27485,42515_Enterprise_-1,0
27486,17196_SMB_-1,0
27487,27588_Enterprise_-1,0
27488,6886_SMB_-1,0
27489,12934_SMB_-1,0
27490,28412_Enterprise_-1,0
27491,36114_Enterprise_-1,0
27492,37680_SMB_-1,0
27493,5842_Enterprise_-1,0
27494,36190_Enterprise_-1,0
27495,42351_Enterprise_-1,0
27496,30116_Enterprise_-1,0
27497,30475_Enterprise_-1,0
27498,37680_Enterprise_-1,0
27499,29280_Enterprise_-1,0
27500,40077_Enterprise_-1,0
27501,29587_Enterprise_-1,0
27502,39681_Enterprise_-1,0
27503,47466_Enterprise_2,1
27504,40319_Enterprise_-1,0
27505,32268_Enterprise_-1,0
27506,5295_Enterprise_-1,0
27507,35528_Enterprise_-1,0
27508,47406_SMB_-1,0
27509,28070_SMB_-1,0
27510,3135_Enterprise_-1,0
27511,22132_Enterprise_-1,0
27512,25235_Enterprise_-1,0
27513,30114_Enterprise_-1,0
27514,28356_Enterprise_-1,0
27515,6956_Enterprise_-1,0
27516,40315_SMB_-1,0
27517,8254_Enterprise_-1,0
27518,8289_Enterprise_-1,0
27519,14854_Enterprise_-1,0
27520,9292_Enterprise_-1,0
27521,42937_SMB_-1,0
27522,19847_Enterprise_-1,0
27523,27582_Enterprise_-1,0
27524,9276_Enterprise_-1,0
27525,17115_Enterprise_-1,0
27526,12595_Enterprise_-1,0
27527,36753_Enterprise_-1,0
27528,20537_SMB_-1,0
27529,31864_SMB_-1,0
27530,12043_Enterprise_-1,0
27531,7650_SMB_-1,0
27532,16943_Enterprise_-1,0
27533,21548_Enterprise_-1,0
27534,15537_SMB_-1,0
27535,19927_Enterprise_-1,0
27536,11775_Enterprise_-1,0
27537,37621_Enterprise_-1,0
27538,9750_Enterprise_-1,0
27539,15537_Enterprise_-1,0
27540,19989_Enterprise_-1,0
27541,23486_Enterprise_-1,0
27542,36580_Enterprise_-1,0
27543,21542_Enterprise_-1,0
27544,14659_Enterprise_-1,0
27545,15690_Enterprise_-1,0
27546,11562_Enterprise_-1,0
27547,18634_Enterprise_-1,0
27548,8250_SMB_-1,0
27549,30305_Enterprise_-1,0
27550,31862_Enterprise_-1,0
27551,19927_Enterprise_-1,0
27552,25643_Enterprise_-1,0
27553,30337_Enterprise_-1,0
27554,21321_Enterprise_-1,0
27555,19933_Enterprise_-1,0
27556,2886_Enterprise_-1,0
27557,37557_SMB_-1,0
27558,43531_Enterprise_-1,0
27559,21693_Enterprise_-1,0
27560,36871_SMB_-1,0
27561,36869_Enterprise_-1,0
27562,19927_Enterprise_-1,0
27563,23343_Enterprise_-1,0
27564,39943_SMB_-1,0
27565,27580_Enterprise_-1,0
27566,19941_SMB_-1,0
27567,18712_Enterprise_-1,0
27568,15537_Enterprise_-1,0
27569,43965_Enterprise_-1,0
27570,27584_Enterprise_-1,0
27571,38540_Enterprise_-1,0
27572,15537_Enterprise_-1,0
27573,9256_Enterprise_-1,0
27574,36845_Enterprise_-1,0
27575,19995_Enterprise_-1,0
27576,14481_SMB_-1,0
27577,15537_Enterprise_-1,0
27578,8103_Enterprise_-1,0
27579,23369_Enterprise_-1,0
27580,39920_Enterprise_-1,0
27581,22491_Enterprise_-1,0
27582,3045_Enterprise_-1,0
27583,42848_Enterprise_-1,0
27584,44769_Enterprise_-1,0
27585,41783_Enterprise_-1,0
27586,21279_Enterprise_-1,0
27587,6290_Enterprise_-1,0
27588,10888_Enterprise_-1,0
27589,37550_Enterprise_-1,0
27590,46235_SMB_-1,0
27591,24729_Enterprise_-1,0
27592,3082_SMB_-1,0
27593,21239_SMB_-1,0
27594,9248_Enterprise_-1,0
27595,36868_Enterprise_-1,0
27596,19691_Enterprise_-1,0
27597,21239_Enterprise_-1,0
27598,12303_Enterprise_-1,0
27599,8817_Enterprise_-1,0
27600,7522_Enterprise_-1,0
27601,14633_Enterprise_-1,0
27602,46313_Enterprise_-1,0
27603,37900_Enterprise_-1,0
27604,12233_Enterprise_-1,0
27605,21239_Enterprise_-1,0
27606,22506_Enterprise_-1,0
27607,8119_Enterprise_-1,0
27608,3765_Enterprise_-1,0
27609,21933_Enterprise_-1,0
27610,9255_Enterprise_-1,0
27611,31864_Enterprise_-1,0
27612,21934_Enterprise_-1,0
27613,9387_SMB_-1,0
27614,24789_Enterprise_-1,0
27615,43037_Enterprise_-1,0
27616,39192_Enterprise_-1,0
27617,22508_Enterprise_-1,0
27618,30842_Enterprise_-1,0
27619,21239_Enterprise_-1,0
27620,14834_SMB_-1,0
27621,12762_Enterprise_-1,0
27622,9285_Enterprise_-1,0
27623,10979_Enterprise_-1,0
27624,43109_Enterprise_-1,0
27625,2858_Enterprise_-1,0
27626,43806_Enterprise_-1,0
27627,47466_Enterprise_-1,0
27628,8203_Enterprise_-1,0
27629,37885_Enterprise_-1,0
27630,47466_Enterprise_-1,0
27631,16136_Enterprise_-1,0
27632,20016_Enterprise_-1,0
27633,14984_SMB_-1,0
27634,47466_Enterprise_-1,0
27635,8241_Enterprise_-1,0
27636,3328_Enterprise_-1,0
27637,24713_Enterprise_-1,0
27638,31566_Enterprise_-1,0
27639,29189_Enterprise_-1,0
27640,25285_Enterprise_-1,0
27641,22509_Enterprise_-1,0
27642,35576_Enterprise_-1,0
27643,11963_Enterprise_-1,0
27644,21239_Enterprise_-1,0
27645,43748_SMB_-1,0
27646,7855_Enterprise_-1,0
27647,9347_Enterprise_-1,0
27648,36755_Enterprise_-1,0
27649,33753_Enterprise_-1,0
27650,44027_Enterprise_-1,0
27651,37612_Enterprise_-1,0
27652,29749_Enterprise_-1,0
27653,19869_Enterprise_-1,0
27654,44001_Enterprise_-1,0
27655,31864_Enterprise_-1,0
27656,35280_Enterprise_-1,0
27657,31609_Enterprise_-1,0
27658,21239_Enterprise_-1,0
27659,21720_Enterprise_-1,0
27660,37779_Enterprise_-1,0
27661,37541_SMB_-1,0
27662,21321_Enterprise_-1,0
27663,6692_Enterprise_-1,0
27664,17544_Enterprise_-1,0
27665,37899_Enterprise_-1,0
27666,10591_Enterprise_-1,0
27667,31864_Enterprise_-1,0
27668,21949_SMB_-1,0
27669,24372_SMB_-1,0
27670,3423_Enterprise_-1,0
27671,25550_SMB_-1,0
27672,17146_Enterprise_-1,0
27673,27614_Enterprise_-1,0
27674,30641_Enterprise_-1,0
27675,1076_Enterprise_-1,0
27676,18565_Enterprise_-1,0
27677,27494_Enterprise_-1,0
27678,38062_SMB_-1,0
27679,32407_Enterprise_-1,0
27680,6633_Enterprise_-1,0
27681,32240_Enterprise_-1,0
27682,39720_Enterprise_-1,0
27683,30354_Enterprise_-1,0
27684,23542_SMB_-1,0
27685,21389_SMB_-1,0
27686,21952_Enterprise_-1,0
27687,33209_Enterprise_-1,0
27688,38612_Enterprise_-1,0
27689,25995_Enterprise_-1,0
27690,4385_Enterprise_-1,0
27691,31355_Enterprise_-1,0
27692,17006_Enterprise_-1,0
27693,14919_Enterprise_-1,0
27694,32139_Enterprise_-1,0
27695,43962_Enterprise_-1,0
27696,18410_Enterprise_-1,0
27697,21321_Enterprise_-1,0
27698,42005_Enterprise_-1,0
27699,43677_Enterprise_-1,0
27700,32139_Enterprise_-1,0
27701,38716_Enterprise_-1,0
27702,31864_Enterprise_-1,0
27703,21734_Enterprise_-1,0
27704,21321_Enterprise_-1,0
27705,36740_Enterprise_-1,0
27706,31864_Enterprise_-1,0
27707,31864_SMB_-1,0
27708,43888_Enterprise_-1,0
27709,21961_Enterprise_-1,0
27710,17708_Enterprise_-1,0
27711,10287_Enterprise_-1,0
27712,11059_Enterprise_-1,0
27713,39571_Enterprise_-1,0
27714,10295_Enterprise_-1,0
27715,43034_Enterprise_-1,0
27716,22459_SMB_-1,0
27717,39829_Enterprise_-1,0
27718,42339_Enterprise_-1,0
27719,23078_Enterprise_-1,0
27720,21321_Enterprise_-1,0
27721,33679_Enterprise_-1,0
27722,15294_Enterprise_-1,0
27723,24734_Enterprise_-1,0
27724,38723_Enterprise_-1,0
27725,21321_Enterprise_-1,0
27726,3040_Enterprise_-1,0
27727,1232_SMB_-1,0
27728,35018_Enterprise_-1,0
27729,23541_Enterprise_-1,0
27730,3290_Enterprise_-1,0
27731,9605_Enterprise_-1,0
27732,8161_SMB_-1,0
27733,10289_Enterprise_-1,0
27734,16803_SMB_-1,0
27735,32122_Enterprise_-1,0
27736,10259_Enterprise_-1,0
27737,14439_Enterprise_-1,0
27738,33737_Enterprise_-1,0
27739,11956_SMB_-1,0
27740,9282_Enterprise_-1,0
27741,9253_Enterprise_-1,0
27742,10258_Enterprise_-1,0
27743,33331_Enterprise_-1,0
27744,9259_Enterprise_-1,0
27745,3293_Enterprise_-1,0
27746,15537_Enterprise_-1,0
27747,42723_Enterprise_-1,0
27748,41551_Enterprise_-1,0
27749,30835_Enterprise_-1,0
27750,31388_Enterprise_-1,0
27751,8292_Enterprise_-1,0
27752,21451_SMB_-1,0
27753,10376_Enterprise_-1,0
27754,17896_Enterprise_-1,0
27755,4912_Enterprise_-1,0
27756,13919_Enterprise_-1,0
27757,10297_Enterprise_-1,0
27758,35478_Enterprise_-1,0
27759,41940_Enterprise_1,1
27760,24742_Enterprise_-1,0
27761,39490_Enterprise_-1,0
27762,43032_Enterprise_-1,0
27763,32240_Enterprise_-1,0
27764,4491_Enterprise_-1,0
27765,31864_Enterprise_-1,0
27766,47466_Enterprise_-1,0
27767,21324_Enterprise_-1,0
27768,46347_Enterprise_-1,0
27769,33759_Enterprise_-1,0
27770,13901_SMB_-1,0
27771,41940_Enterprise_1,1
27772,37779_Enterprise_-1,0
27773,23391_Enterprise_-1,0
27774,10520_Enterprise_-1,0
27775,23271_Enterprise_-1,0
27776,16132_Enterprise_-1,0
27777,8645_Enterprise_-1,0
27778,6924_Enterprise_-1,0
27779,19987_Enterprise_-1,0
27780,10891_Enterprise_-1,0
27781,3039_Enterprise_-1,0
27782,8273_Enterprise_-1,0
27783,42935_Enterprise_-1,0
27784,6026_Enterprise_-1,0
27785,21954_Enterprise_-1,0
27786,21953_Enterprise_-1,0
27787,36386_Enterprise_-1,0
27788,1959_Enterprise_-1,0
27789,41781_SMB_-1,0
27790,31610_SMB_-1,0
27791,24722_Enterprise_-1,0
27792,21321_Enterprise_-1,0
27793,39432_Enterprise_-1,0
27794,32240_Enterprise_-1,0
27795,3088_Enterprise_-1,0
27796,30207_Enterprise_-1,0
27797,3961_Enterprise_-1,0
27798,44775_Enterprise_-1,0
27799,3612_Enterprise_-1,0
27800,23040_Enterprise_-1,0
27801,36835_Enterprise_-1,0
27802,43709_Enterprise_-1,0
27803,21321_Enterprise_-1,0
27804,21198_Enterprise_-1,0
27805,19930_Enterprise_-1,0
27806,44782_Enterprise_-1,0
27807,8255_Enterprise_-1,0
27808,20381_Enterprise_-1,0
27809,3936_Enterprise_-1,0
27810,19984_Enterprise_-1,0
27811,31864_Enterprise_-1,0
27812,13910_Enterprise_-1,0
27813,27650_Enterprise_-1,0
27814,21214_Enterprise_-1,0
27815,45497_Enterprise_-1,0
27816,10291_Enterprise_-1,0
27817,43701_Enterprise_-1,0
27818,21136_Enterprise_-1,0
27819,8288_Enterprise_-1,0
27820,37556_Enterprise_-1,0
27821,34334_Enterprise_-1,0
27822,26984_Enterprise_-1,0
27823,27610_Enterprise_-1,0
27824,14952_SMB_-1,0
27825,20404_Enterprise_-1,0
27826,17630_Enterprise_-1,0
27827,15685_Enterprise_-1,0
27828,9375_Enterprise_-1,0
27829,43741_SMB_-1,0
27830,9254_SMB_-1,0
27831,8673_Enterprise_-1,0
27832,31864_SMB_-1,0
27833,10295_Enterprise_-1,0
27834,31093_Enterprise_-1,0
27835,36757_Enterprise_-1,0
27836,14441_Enterprise_-1,0
27837,21239_Enterprise_-1,0
27838,6267_Enterprise_-1,0
27839,10290_Enterprise_-1,0
27840,19950_Enterprise_-1,0
27841,21239_Enterprise_-1,0
27842,10288_SMB_-1,0
27843,21240_Enterprise_-1,0
27844,39918_Enterprise_-1,0
27845,17003_Enterprise_-1,0
27846,12950_Enterprise_-1,0
27847,10293_SMB_-1,0
27848,37898_Enterprise_-1,0
27849,12970_Enterprise_-1,0
27850,39125_Enterprise_-1,0
27851,19959_Enterprise_-1,0
27852,3298_Enterprise_-1,0
27853,37556_Enterprise_-1,0
27854,30207_Enterprise_-1,0
27855,9371_Enterprise_-1,0
27856,45202_Enterprise_-1,0
27857,8303_Enterprise_-1,0
27858,31606_Enterprise_-1,0
27859,31864_Enterprise_-1,0
27860,46811_SMB_-1,0
27861,4154_Enterprise_-1,0
27862,12638_Enterprise_-1,0
27863,21239_Enterprise_-1,0
27864,20014_Enterprise_-1,0
27865,27603_Enterprise_-1,0
27866,12035_Enterprise_-1,0
27867,8741_Enterprise_-1,0
27868,17900_Enterprise_-1,0
27869,20000_Enterprise_-1,0
27870,31092_Enterprise_-1,0
27871,10898_Enterprise_-1,0
27872,43811_Enterprise_-1,0
27873,19996_Enterprise_-1,0
27874,30843_Enterprise_-1,0
27875,31861_Enterprise_-1,0
27876,13058_Enterprise_-1,0
27877,21239_Enterprise_-1,0
27878,8100_Enterprise_-1,0
27879,29324_Enterprise_-1,0
27880,35570_Enterprise_-1,0
27881,21241_Enterprise_-1,0
27882,33330_Enterprise_-1,0
27883,10606_Enterprise_-1,0
27884,24769_Enterprise_-1,0
27885,16138_SMB_-1,0
27886,39228_Enterprise_-1,0
27887,16808_Enterprise_-1,0
27888,23327_Enterprise_-1,0
27889,10519_Enterprise_-1,0
27890,21658_Enterprise_-1,0
27891,1622_Enterprise_-1,0
27892,18954_Enterprise_-1,0
27893,10444_Enterprise_-1,0
27894,36754_Enterprise_-1,0
27895,11675_Enterprise_-1,0
27896,45659_Enterprise_-1,0
27897,1366_Enterprise_-1,0
27898,22508_Enterprise_-1,0
27899,44025_Enterprise_-1,0
27900,11025_SMB_-1,0
27901,2313_Enterprise_-1,0
27902,21239_SMB_-1,0
27903,17896_Enterprise_-1,0
27904,39434_Enterprise_-1,0
27905,8908_Enterprise_-1,0
27906,46552_Enterprise_-1,0
27907,36990_Enterprise_-1,0
27908,21239_Enterprise_-1,0
27909,20888_Enterprise_-1,0
27910,8101_Enterprise_-1,0
27911,10114_Enterprise_-1,0
27912,21950_Enterprise_-1,0
27913,14440_Enterprise_-1,0
27914,19783_Enterprise_-1,0
27915,9277_Enterprise_-1,0
27916,14863_Enterprise_-1,0
27917,4822_Enterprise_-1,0
27918,30950_Enterprise_-1,0
27919,33217_Enterprise_-1,0
27920,39558_SMB_-1,0
27921,8611_Enterprise_-1,0
27922,7703_Enterprise_-1,0
27923,14862_Enterprise_-1,0
27924,7397_SMB_-1,0
27925,9384_Enterprise_-1,0
27926,25984_Enterprise_-1,0
27927,27905_Enterprise_-1,0
27928,10672_Enterprise_-1,0
27929,11949_SMB_-1,0
27930,39556_Enterprise_-1,0
27931,31864_Enterprise_-1,0
27932,10292_Enterprise_-1,0
27933,24418_SMB_-1,0
27934,38680_SMB_-1,0
27935,11201_SMB_-1,0
27936,43717_SMB_-1,0
27937,25589_Enterprise_-1,0
27938,29171_Enterprise_-1,0
27939,14909_Enterprise_-1,0
27940,14330_Enterprise_-1,0
27941,25795_Enterprise_-1,0
27942,31537_Enterprise_25,1
27943,15537_Enterprise_-1,0
27944,17998_Enterprise_-1,0
27945,10951_Enterprise_-1,0
27946,37875_Enterprise_-1,0
27947,44395_Enterprise_-1,0
27948,30938_Enterprise_-1,0
27949,37915_Enterprise_-1,0
27950,39680_Enterprise_-1,0
27951,21649_Enterprise_-1,0
27952,39437_Enterprise_-1,0
27953,14472_Enterprise_-1,0
27954,44301_Enterprise_-1,0
27955,7353_Enterprise_-1,0
27956,22233_SMB_-1,0
27957,27633_Enterprise_-1,0
27958,19997_Enterprise_-1,0
27959,43133_Enterprise_-1,0
27960,22765_Enterprise_-1,0
27961,37550_SMB_-1,0
27962,33330_Enterprise_-1,0
27963,19927_Enterprise_-1,0
27964,18564_Enterprise_-1,0
27965,9257_Enterprise_-1,0
27966,19911_Enterprise_-1,0
27967,21683_Enterprise_-1,0
27968,46498_Enterprise_0,1
27969,37658_Enterprise_-1,0
27970,26961_Enterprise_-1,0
27971,37680_Enterprise_-1,0
27972,44290_Enterprise_-1,0
27973,2511_SMB_-1,0
27974,10263_Enterprise_-1,0
27975,7879_Enterprise_-1,0
27976,43807_Enterprise_-1,0
27977,27586_Enterprise_-1,0
27978,33328_Enterprise_-1,0
27979,16740_Enterprise_-1,0
27980,21646_Enterprise_-1,0
27981,41591_SMB_-1,0
27982,46385_SMB_-1,0
27983,31827_Enterprise_-1,0
27984,3491_Enterprise_50,1
27985,6880_Enterprise_3,1
27986,8685_Enterprise_-1,0
27987,25309_Enterprise_2,1
27988,40855_Enterprise_-1,0
27989,28699_Enterprise_-1,0
27990,20507_Enterprise_-1,0
27991,27042_Enterprise_-1,0
27992,19657_Enterprise_-1,0
27993,19804_Enterprise_52,1
27994,32349_SMB_-1,0
27995,22961_Enterprise_-1,0
27996,44633_Enterprise_-1,0
27997,34179_Enterprise_-1,0
27998,35721_Enterprise_-1,0
27999,46853_SMB_-1,0
28000,17903_SMB_-1,0
28001,21103_Enterprise_-1,0
28002,6732_Enterprise_-1,0
28003,35721_Enterprise_-1,0
28004,4672_Enterprise_-1,0
28005,7352_Enterprise_-1,0
28006,5639_SMB_-1,0
28007,8225_SMB_-1,0
28008,26146_Enterprise_0,1
28009,35550_Enterprise_-1,0
28010,12514_Enterprise_-1,0
28011,28219_Enterprise_-1,0
28012,71_Enterprise_-1,0
28013,24388_SMB_-1,0
28014,28639_Enterprise_-1,0
28015,29655_Enterprise_-1,0
28016,32804_Enterprise_-1,0
28017,19949_Enterprise_-1,0
28018,30304_Enterprise_-1,0
28019,26214_Enterprise_-1,0
28020,33491_SMB_-1,0
28021,15536_Enterprise_-1,0
28022,9383_Enterprise_-1,0
28023,35052_Enterprise_-1,0
28024,32240_Enterprise_-1,0
28025,41339_Enterprise_-1,0
28026,12792_Enterprise_-1,0
28027,10830_Enterprise_-1,0
28028,43134_Enterprise_-1,0
28029,15539_Enterprise_-1,0
28030,35346_Enterprise_-1,0
28031,29390_Enterprise_-1,0
28032,25674_Enterprise_-1,0
28033,38033_Enterprise_-1,0
28034,4933_SMB_-1,0
28035,11326_Enterprise_-1,0
28036,15566_Enterprise_-1,0
28037,10531_SMB_-1,0
28038,8259_Enterprise_-1,0
28039,4933_Enterprise_-1,0
28040,29370_Enterprise_6,1
28041,10587_Enterprise_-1,0
28042,25230_Enterprise_-1,0
28043,14981_Enterprise_-1,0
28044,23272_Enterprise_-1,0
28045,30309_Enterprise_-1,0
28046,32142_Enterprise_-1,0
28047,4190_Enterprise_-1,0
28048,4933_Enterprise_-1,0
28049,35293_Enterprise_-1,0
28050,28280_SMB_-1,0
28051,40889_Enterprise_-1,0
28052,35497_Enterprise_-1,0
28053,37780_Enterprise_-1,0
28054,31864_Enterprise_-1,0
28055,39557_Enterprise_-1,0
28056,46525_Enterprise_-1,0
28057,19951_Enterprise_-1,0
28058,31864_Enterprise_-1,0
28059,28054_Enterprise_-1,0
28060,22913_Enterprise_-1,0
28061,11778_Enterprise_-1,0
28062,1687_Enterprise_-1,0
28063,30296_Enterprise_-1,0
28064,9399_Enterprise_-1,0
28065,17177_Enterprise_-1,0
28066,24944_Enterprise_-1,0
28067,15459_Enterprise_-1,0
28068,37618_Enterprise_-1,0
28069,30207_Enterprise_-1,0
28070,23532_Enterprise_-1,0
28071,39252_Enterprise_-1,0
28072,24707_Enterprise_-1,0
28073,35502_Enterprise_-1,0
28074,9725_Enterprise_-1,0
28075,44289_Enterprise_-1,0
28076,31414_Enterprise_-1,0
28077,3756_SMB_-1,0
28078,21101_Enterprise_-1,0
28079,25305_Enterprise_-1,0
28080,14696_Enterprise_-1,0
28081,45490_Enterprise_-1,0
28082,30313_Enterprise_-1,0
28083,9261_Enterprise_-1,0
28084,9295_Enterprise_-1,0
28085,9306_Enterprise_-1,0
28086,31370_Enterprise_-1,0
28087,9264_Enterprise_-1,0
28088,37989_Enterprise_2,1
28089,37918_Enterprise_-1,0
28090,44410_Enterprise_-1,0
28091,8291_SMB_-1,0
28092,4933_Enterprise_-1,0
28093,37873_Enterprise_3,1
28094,16815_Enterprise_-1,0
28095,33687_Enterprise_-1,0
28096,9252_Enterprise_-1,0
28097,36528_Enterprise_-1,0
28098,5171_Enterprise_-1,0
28099,23540_Enterprise_-1,0
28100,34378_Enterprise_-1,0
28101,5168_Enterprise_0,1
28102,29317_Enterprise_-1,0
28103,21996_SMB_-1,0
28104,32246_Enterprise_-1,0
28105,33147_SMB_-1,0
28106,18162_Enterprise_-1,0
28107,29077_Enterprise_-1,0
28108,43974_Enterprise_4,1
28109,37958_Enterprise_-1,0
28110,1131_SMB_-1,0
28111,27604_SMB_-1,0
28112,43256_SMB_-1,0
28113,10831_Enterprise_-1,0
28114,18007_Enterprise_-1,0
28115,32879_Enterprise_-1,0
28116,5921_SMB_-1,0
28117,36173_SMB_-1,0
28118,3958_Enterprise_-1,0
28119,322_Enterprise_105,1
28120,28695_SMB_-1,0
28121,23184_Enterprise_-1,0
28122,9501_Enterprise_-1,0
28123,13099_SMB_-1,0
28124,12496_Enterprise_-1,0
28125,37478_SMB_-1,0
28126,16075_Enterprise_-1,0
28127,16075_Enterprise_-1,0
28128,2318_SMB_-1,0
28129,34786_SMB_-1,0
28130,26092_Enterprise_-1,0
28131,7694_SMB_-1,0
28132,31684_Enterprise_-1,0
28133,18195_Enterprise_-1,0
28134,46643_SMB_-1,0
28135,1138_Enterprise_-1,0
28136,3589_SMB_-1,0
28137,43681_Enterprise_63,1
28138,38443_Enterprise_-1,0
28139,25878_SMB_-1,0
28140,15705_SMB_-1,0
28141,39842_SMB_-1,0
28142,30418_SMB_-1,0
28143,47466_Enterprise_113,1
28144,30614_Enterprise_-1,0
28145,33005_SMB_-1,0
28146,7227_SMB_-1,0
28147,38587_Enterprise_-1,0
28148,41223_Enterprise_-1,0
28149,41225_Enterprise_-1,0
28150,37208_SMB_0,1
28151,34859_SMB_-1,0
28152,20043_Enterprise_-1,0
28153,36565_Enterprise_-1,0
28154,1305_SMB_-1,0
28155,27298_SMB_-1,0
28156,1289_SMB_-1,0
28157,3719_Enterprise_-1,0
28158,37388_SMB_-1,0
28159,2509_Enterprise_-1,0
28160,10559_Enterprise_-1,0
28161,17202_Enterprise_-1,0
28162,16696_SMB_-1,0
28163,35390_SMB_-1,0
28164,26879_Enterprise_-1,0
28165,43581_Enterprise_-1,0
28166,33249_Enterprise_-1,0
28167,19763_Enterprise_-1,0
28168,12032_Enterprise_-1,0
28169,31949_Enterprise_-1,0
28170,43291_Enterprise_-1,0
28171,26471_Enterprise_-1,0
28172,43128_Enterprise_-1,0
28173,5893_Enterprise_-1,0
28174,18036_Enterprise_-1,0
28175,41254_SMB_-1,0
28176,35503_Enterprise_-1,0
28177,31106_Enterprise_-1,0
28178,20079_Enterprise_-1,0
28179,47466_Enterprise_19,1
28180,20187_Enterprise_1,1
28181,19322_Enterprise_-1,0
28182,44472_Enterprise_-1,0
28183,43736_SMB_-1,0
28184,36125_Enterprise_-1,0
28185,23570_Enterprise_-1,0
28186,16207_SMB_-1,0
28187,16173_Enterprise_-1,0
28188,13595_Enterprise_-1,0
28189,29602_Enterprise_-1,0
28190,25167_Enterprise_-1,0
28191,3503_SMB_-1,0
28192,43899_SMB_-1,0
28193,47466_Enterprise_3,1
28194,31279_Enterprise_-1,0
28195,34304_Enterprise_-1,0
28196,37477_SMB_-1,0
28197,35796_SMB_-1,0
28198,39727_Enterprise_-1,0
28199,3372_Enterprise_-1,0
28200,41224_Enterprise_-1,0
28201,34701_Enterprise_-1,0
28202,20346_Enterprise_-1,0
28203,35414_SMB_-1,0
28204,40605_Enterprise_-1,0
28205,40605_Enterprise_-1,0
28206,11333_Enterprise_-1,0
28207,6444_Enterprise_-1,0
28208,1178_Enterprise_-1,0
28209,1178_Enterprise_-1,0
28210,7647_SMB_-1,0
28211,17353_Enterprise_-1,0
28212,20031_Enterprise_19,1
28213,22636_SMB_-1,0
28214,40834_SMB_-1,0
28215,38165_Enterprise_-1,0
28216,39994_Enterprise_-1,0
28217,39994_Enterprise_-1,0
28218,17057_Enterprise_-1,0
28219,34674_Enterprise_-1,0
28220,20035_Enterprise_-1,0
28221,27612_SMB_-1,0
28222,32443_Enterprise_-1,0
28223,39867_Enterprise_-1,0
28224,33046_Enterprise_-1,0
28225,20220_Enterprise_-1,0
28226,29795_Enterprise_-1,0
28227,38142_SMB_-1,0
28228,25162_SMB_-1,0
28229,42397_SMB_-1,0
28230,43163_Enterprise_-1,0
28231,23373_Enterprise_-1,0
28232,43821_SMB_-1,0
28233,38679_Enterprise_-1,0
28234,36661_SMB_-1,0
28235,2623_Enterprise_-1,0
28236,24241_SMB_-1,0
28237,13014_SMB_-1,0
28238,19213_SMB_-1,0
28239,22994_Enterprise_-1,0
28240,46327_SMB_-1,0
28241,40240_SMB_-1,0
28242,26263_SMB_-1,0
28243,19776_SMB_-1,0
28244,5508_Enterprise_-1,0
28245,29862_SMB_-1,0
28246,26666_Enterprise_-1,0
28247,18554_SMB_-1,0
28248,30175_SMB_-1,0
28249,10880_Enterprise_-1,0
28250,17154_SMB_-1,0
28251,5983_SMB_-1,0
28252,2908_Enterprise_-1,0
28253,17023_SMB_-1,0
28254,38292_Enterprise_-1,0
28255,2827_SMB_-1,0
28256,792_Enterprise_38,1
28257,5232_Enterprise_24,1
28258,37190_SMB_-1,0
28259,42952_SMB_-1,0
28260,28956_Enterprise_1,1
28261,14510_SMB_1,1
28262,35972_SMB_-1,0
28263,19732_Enterprise_-1,0
28264,28617_SMB_-1,0
28265,44454_SMB_-1,0
28266,41304_SMB_-1,0
28267,8643_SMB_-1,0
28268,36617_Enterprise_-1,0
28269,13254_SMB_-1,0
28270,29642_SMB_7,1
28271,42022_Enterprise_-1,0
28272,4973_Enterprise_-1,0
28273,20889_Enterprise_-1,0
28274,18253_SMB_-1,0
